,GlobalID,Detection Date,Lab Status,Submission Date,Latitude,Longitude,Notes,FileName
384,{F8241B62-542A-46A4-897E-48CB8729EA4F},2020-06-11,Negative ID,2020-06-11,48.891581,-122.35075800000001, ,ATT420_20200611_163917.jpg
385,{7012BCA6-A315-432A-B435-517F11E11D42},2020-06-06,Negative ID,2020-06-12,46.411443,-117.04303,I was replacing sprinkler head and this came out of ground,ATT421_61E4A062-4008-4E48-89D7-19C4FA630156.png
386,{FC6E894B-F6DF-4FDC-853A-D7372D253988},2020-06-07,Positive ID,2020-06-12,48.777534,-122.41861200000001, ,ATT422_image001.jpg
387,{42C05D6A-A15F-44C4-8796-4EC1872E3D6C},2020-06-12,Negative ID,2020-06-12,47.185559000000005,-121.95989499999999,"Husband killed it,  was attacking a bee and had yellow markings very large.  Found multiple dead bees on the ground",ATT423_20200611_173028.jpg
388,{42C05D6A-A15F-44C4-8796-4EC1872E3D6C},2020-06-12,Negative ID,2020-06-12,47.185559000000005,-121.95989499999999,"Husband killed it,  was attacking a bee and had yellow markings very large.  Found multiple dead bees on the ground",ATT424_20200611_173022.jpg
389,{42C05D6A-A15F-44C4-8796-4EC1872E3D6C},2020-06-12,Negative ID,2020-06-12,47.185559000000005,-121.95989499999999,"Husband killed it,  was attacking a bee and had yellow markings very large.  Found multiple dead bees on the ground",ATT425_20200611_172808.jpg
390,{42C05D6A-A15F-44C4-8796-4EC1872E3D6C},2020-06-12,Negative ID,2020-06-12,47.185559000000005,-121.95989499999999,"Husband killed it,  was attacking a bee and had yellow markings very large.  Found multiple dead bees on the ground",ATT426_20200611_172751.jpg
391,{156FBF29-48E2-4958-B1AA-9B0D8168ABC3},2020-06-11,Negative ID,2020-06-12,49.00222,-122.738239,"We saw this insect dead on the cement near 0Ave and 173rd Street in Surrey, BC",ATT427_47FB3585-0E44-4090-8968-705115DC56FF.jpg
392,{156FBF29-48E2-4958-B1AA-9B0D8168ABC3},2020-06-11,Negative ID,2020-06-12,49.00222,-122.738239,"We saw this insect dead on the cement near 0Ave and 173rd Street in Surrey, BC",ATT428_9C8DA090-D743-4C60-B7C9-FDE4437CE4CC.jpg
393,{156FBF29-48E2-4958-B1AA-9B0D8168ABC3},2020-06-11,Negative ID,2020-06-12,49.00222,-122.738239,"We saw this insect dead on the cement near 0Ave and 173rd Street in Surrey, BC",ATT429_B64C0F24-9304-4AFF-B57A-F377F560EC6C.jpg
394,{6BFE557F-A90C-47FA-A025-2892708DABCC},2020-06-11,Negative ID,2020-06-12,47.986131,-122.12451100000001,Not certain to identity of insect but very large,ATT430_CC9006A6-BFE3-4845-8DA8-0AE07EF79F19.jpg
395,{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},2020-04-29,Negative ID,2020-06-12,47.133712,-122.431896,Was driving through Parkland Washington and it hit the windshield as I was doing about 30mph. It stayed on the hood of my truck for about 3 miles at 35mph. Drove to my nearest pest agent and they had no body there that could get it off my hood. At that t,ATT431_20200429_124102.jpg
396,{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},2020-04-29,Negative ID,2020-06-12,47.133712,-122.431896,Was driving through Parkland Washington and it hit the windshield as I was doing about 30mph. It stayed on the hood of my truck for about 3 miles at 35mph. Drove to my nearest pest agent and they had no body there that could get it off my hood. At that t,ATT432_20200429_124056.jpg
397,{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},2020-04-29,Negative ID,2020-06-12,47.133712,-122.431896,Was driving through Parkland Washington and it hit the windshield as I was doing about 30mph. It stayed on the hood of my truck for about 3 miles at 35mph. Drove to my nearest pest agent and they had no body there that could get it off my hood. At that t,ATT433_20200429_124220.jpg
398,{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},2020-04-29,Negative ID,2020-06-12,47.133712,-122.431896,Was driving through Parkland Washington and it hit the windshield as I was doing about 30mph. It stayed on the hood of my truck for about 3 miles at 35mph. Drove to my nearest pest agent and they had no body there that could get it off my hood. At that t,ATT434_20200429_124430.jpg
399,{969E3B3E-657B-4FD4-AEC5-CFA01C11EC77},2020-04-29,Negative ID,2020-06-12,47.133712,-122.431896,Was driving through Parkland Washington and it hit the windshield as I was doing about 30mph. It stayed on the hood of my truck for about 3 miles at 35mph. Drove to my nearest pest agent and they had no body there that could get it off my hood. At that t,ATT435_20200429_124839.jpg
400,{059D6B7A-D8F5-4A5F-8C4A-332A292EE409},2020-05-18,Negative ID,2020-06-12,48.90749,-122.355099,"Didn't notice the orange face, so not sure. Measured 1 1/4 inches. Large hook shaped stinger.",ATT436_IMG_20200518_125244766_HDR[1].jpg
401,{A20C88C4-CCFC-46F5-B454-FAA778DABA55},2020-11-20,Negative ID,2020-06-12,48.773709999999994,-122.360487,It was in my house.  I trapped it against a window.  Now it is dead.,ATT437_F2A8DE61-E48F-4E03-B3BA-1ED28891A137.jpg
402,{A20C88C4-CCFC-46F5-B454-FAA778DABA55},2020-11-20,Negative ID,2020-06-12,48.773709999999994,-122.360487,It was in my house.  I trapped it against a window.  Now it is dead.,ATT438_D24F2336-8237-4161-B639-E40F31E0E2C4.jpg
403,{63334225-E4CA-4A70-B152-18E5F9636275},2020-06-12,Negative ID,2020-06-12,46.211139,-119.805043,I’m sure I’ve seen one twice this month in my yard!  Have a couple videos but not clear..,ATT439_trim.52424BC0-74B6-4E5F-8ED0-A41999D6D21C.MOV
404,{63334225-E4CA-4A70-B152-18E5F9636275},2020-06-12,Negative ID,2020-06-12,46.211139,-119.805043,I’m sure I’ve seen one twice this month in my yard!  Have a couple videos but not clear..,ATT440_trim.53B98CCF-514C-4F76-A452-8AB789111344.MOV
405,{259AADEA-CE63-4151-B4A2-11F75F79FD10},2019-05-02,Negative ID,2020-06-12,47.626955,-122.539736,I saw this over a year ago on bainbridge island. It was massive. I took a picture but forgot about it. Please let me know if this looks like an asian giant hornet.,ATT441_IMG_9859.jpg
406,{A45C1484-59D0-4092-A857-10D7E0CC06A6},2020-06-12,Negative ID,2020-06-12,48.706893,-122.485343,"Found dead in the grass, do not think it's an Asian hornet as looks more black in the back and maybe not big enough.  But this is an unusual looking hornet so we thought we should do a report.",ATT442_20200612_163925.jpg
407,{A45C1484-59D0-4092-A857-10D7E0CC06A6},2020-06-12,Negative ID,2020-06-12,48.706893,-122.485343,"Found dead in the grass, do not think it's an Asian hornet as looks more black in the back and maybe not big enough.  But this is an unusual looking hornet so we thought we should do a report.",ATT443_20200612_164004.jpg
408,{22CB2B5C-9636-4C1A-9E12-E42AC8C5AFCA},2020-06-13,Negative ID,2020-06-13,46.43015,-124.027376,"Large yellow jacket type of wasp found while clearing land in Pacific County, not sure if it’s a Murder Horner",ATT444_34135072-D0ED-488F-9449-EB7EC2FAEBA9.jpg
409,{22CB2B5C-9636-4C1A-9E12-E42AC8C5AFCA},2020-06-13,Negative ID,2020-06-13,46.43015,-124.027376,"Large yellow jacket type of wasp found while clearing land in Pacific County, not sure if it’s a Murder Horner",ATT445_3889F41F-B5A2-453B-BD4A-2483F2B50B1E.jpg
410,{8F1D9801-B573-46C9-8915-2501DA738370},2020-06-05,Negative ID,2020-06-13,47.789125,-122.504333,1-6” long,ATT446_017415DC-3E9D-42B9-8490-F30FFE28A27D.jpg
411,{8F1D9801-B573-46C9-8915-2501DA738370},2020-06-05,Negative ID,2020-06-13,47.789125,-122.504333,1-6” long,ATT447_1D48A81C-0C21-4478-B245-61D6DDE7CCD0.jpg
412,{9A1BF7F0-5376-475A-A97F-9F5021E11887},2020-06-09,Negative ID,2020-06-13,47.40376,-122.460029,"Bee/hornet was alive and I got very close.  Estimated 1"" head to tail.  Wing tips were about 1.25"" tip to tip in position shown.  Found on Vashon Island, WA",ATT448_IMG_20200608_095301.jpg
413,{C4C40CAA-8B91-400B-987B-2AC11096CB4D},2020-06-13,Negative ID,2020-06-13,48.854729,-122.28488999999999,Large bee in Everson Wa,ATT449_inbound1240056298952570304.jpg
414,{C4C40CAA-8B91-400B-987B-2AC11096CB4D},2020-06-13,Negative ID,2020-06-13,48.854729,-122.28488999999999,Large bee in Everson Wa,ATT450_inbound3211439997910755311.jpg
415,{C4C40CAA-8B91-400B-987B-2AC11096CB4D},2020-06-13,Negative ID,2020-06-13,48.854729,-122.28488999999999,Large bee in Everson Wa,ATT451_inbound4715969043438888441.jpg
416,{18760444-1C55-4A89-BF2E-F3DD12087880},2020-06-06,Negative ID,2020-06-13,48.805788,-122.68008,"It was on our porch. We killed it but did not keep it. Not sure it was a ""murder"" hornet",ATT452_20200606_161003.jpg
417,{DC8F4FF7-5706-4FBF-8DC2-D194E0099F3A},2020-06-13,Negative ID,2020-06-13,47.041686999999996,-122.959724,It appeared to be dead on my deck. I gave it a wack before placing in bag because I’m very allergic to bees,ATT453_8F016FE5-477A-43B0-A9C3-DE4F35BF5191.jpg
418,{DC8F4FF7-5706-4FBF-8DC2-D194E0099F3A},2020-06-13,Negative ID,2020-06-13,47.041686999999996,-122.959724,It appeared to be dead on my deck. I gave it a wack before placing in bag because I’m very allergic to bees,ATT454_C5C66CE9-DA48-4FD6-9C1B-4E48C30A254F.jpg
419,{9BF3A794-84EE-443F-9330-0774187D01F2},2020-06-14,Negative ID,2020-06-14,47.771731,-122.22176,"Found it dead on our sidewalk, we have it in our garage",ATT456_image.jpg
420,{34A4CF30-8011-4026-B034-5FB87C1B68DE},2020-06-13,Negative ID,2020-06-14,47.256264,-122.214568, ,ATT457_F4BAD25C-69BC-4B41-8379-F2ADB3E16803.jpg
421,{771EAA5F-D162-4B9D-8C7E-D102C7611FC5},2020-06-10,Negative ID,2020-06-14,47.833951,-117.825891,This was 2” long,ATT458_CD4A3446-FF36-4C32-9C29-66185F53B441.jpg
422,{5F62F505-E2BE-453A-9FBC-38BBCC1CD103},2020-06-14,Negative ID,2020-06-14,46.301642,-119.371329,"It isn't 2 inches but close, has a fuzzy butt, and huge mandibles. Not like I have ever seen on a paper wasp. It was laying there dying. I will keep it for you.",ATT459_20200614_121049.jpg
423,{5F62F505-E2BE-453A-9FBC-38BBCC1CD103},2020-06-14,Negative ID,2020-06-14,46.301642,-119.371329,"It isn't 2 inches but close, has a fuzzy butt, and huge mandibles. Not like I have ever seen on a paper wasp. It was laying there dying. I will keep it for you.",ATT460_15921620158552183186389318997089.jpg
424,{71DBFC9D-B994-44CB-9319-76D6281AAF94},2020-06-14,Negative ID,2020-06-14,46.250325,-119.296151,Found on gravel road by our house,ATT461_4E84431F-A513-4FCF-90CE-EEC55DF94E5D.jpg
425,{FFAB9655-A203-47D6-BAFB-BFB0818E7CDD},2020-06-14,Negative ID,2020-06-14,47.287735,-116.936844,Moving very slowly down driveway under a huge tree very close to my mailbox . Which is 3/4 of a mile from my house,ATT462_49F3CE7F-19DC-4D81-ACBE-ED0916270AB7.jpg
426,{05561194-9CB6-4857-8626-DA2CED599AEE},2020-06-14,Negative ID,2020-06-14,47.737018,-122.24916200000001,"Upon looking at the pictures of native species on your website, it looks like a baled-faced hornet. I have never even seen that kind of hornet either so I've attached a photo anyways, just in case.",ATT463_image000002.jpg
427,{652D69E0-D404-4239-B2C7-279581E7D973},2020-06-14,Negative ID,2020-06-14,46.925734000000006,-122.43672600000001,"Changing out my air filter in my truck and this guy was stuck in there. I travel from Roy, WA. to McChord Air Force base daily, so it could have been anywhere in-between. The insect has a large stinger, is bigger than a quarter. No obvious orange, howeve",ATT464_IMG_2974.jpg
428,{0258F644-F8FF-48F6-9B5C-8902259012FC},2020-06-14,Negative ID,2020-06-14,47.689009000000006,-121.949504,Actually appears to be an elm sawfly. Please verify,ATT465_5E4D8088-776D-447D-A613-B4629270F4AE.jpg
429,{8059DAD5-4BB7-40A8-8DF6-E14557D6930D},2020-06-14,Negative ID,2020-06-15,46.918502000000004,-123.015297,"Found this bee(?) in our garden. Not sure what kind it is, but is about an inch long. Could this be an asian hornet?",ATT467_One.jpg
430,{8059DAD5-4BB7-40A8-8DF6-E14557D6930D},2020-06-14,Negative ID,2020-06-15,46.918502000000004,-123.015297,"Found this bee(?) in our garden. Not sure what kind it is, but is about an inch long. Could this be an asian hornet?",ATT468_Two.jpg
431,{DE6A95B2-2A37-4E48-B02D-5F39831B16F7},2020-06-15,Negative ID,2020-06-15,47.713131,-122.355548,Found it hurt on its back on my patio trying to fly,ATT469_3B1906C0-E46E-493B-9A14-124586CE4EEC.jpg
432,{7A19FB8F-D8D4-4EF2-A18B-1F7C4B7B16F8},2020-06-14,Negative ID,2020-06-15,47.737396000000004,-122.17098200000001,While walking I noticed a very large hornet looking bug that may have been stepped on. The pic shows my shoe for reference size. I wear an 8.5 women’s shoe.,ATT470_FD967BFB-A1B5-4813-A131-A2BE6643192D.jpg
433,{28F0C10D-ED14-4185-B707-74B936C2B6F6},2020-06-12,Negative ID,2020-06-15,47.887989000000005,-119.942044,nearly dead in a pool,ATT471_MURDER HORNET
434,{7F3B6DB6-2ED4-4415-8DC2-3F03EC88F353},2019-09-30,Positive ID,2020-06-15,48.993891999999995,-122.702242,Insects observed late Sept or early Oct,ATT472_9246EB0A-0DDF-420C-979D-C631943D3BFD.jpg
435,{8A832F6C-89B0-4C31-B68D-C68485425834},2020-06-15,Negative ID,2020-06-16,47.379684999999995,-122.94935100000001,"attached is video from security camera at our recreation property.  Can't tell for sure, but thought I should report it.",ATT473_1_20200615_132016.mp4
436,{C0ECD91E-7C53-4D1F-92C7-069314E57588},2020-06-16,Negative ID,2020-06-16,47.115216,-122.300735,Could be an elmsaw fly but I just want to be sure,ATT474_F796A709-F090-4813-AE89-4B3AB17E7FEC.jpg
437,{6DFBCA80-2A0C-4D2A-8629-D0A0950F60A7},2020-06-16,Negative ID,2020-06-16,48.95876,-122.44122,Bender Field Lynden wa,ATT475_IMG_74671.jpg
438,{0AE156AF-7EF0-4156-9766-5C16F11E29AC},2020-06-15,Negative ID,2020-06-16,47.666042,-117.28878700000001, ,ATT476_image.jpg
439,{0AE156AF-7EF0-4156-9766-5C16F11E29AC},2020-06-15,Negative ID,2020-06-16,47.666042,-117.28878700000001, ,ATT477_image.jpg
440,{CFDFE655-88D7-439E-8358-1E04E665E1A2},2020-06-16,Negative ID,2020-06-16,48.1212,-122.77263,It was about an inch to an inch and a half long. Based on the pictures you have I think it might’ve been a paper wasp but it was much larger than other bees that I see.,ATT478_6D008FA9-B555-4123-90E2-EE73A9222AD2.jpg
441,{C3E943C8-CB34-494E-BCD2-7B75C3F89ADC},2020-06-16,Negative ID,2020-06-16,47.699514,-122.369371,Captured the hornet in a glass jar when I saw it in my backyard.,ATT479_IMG_0489.jpg
442,{C3E943C8-CB34-494E-BCD2-7B75C3F89ADC},2020-06-16,Negative ID,2020-06-16,47.699514,-122.369371,Captured the hornet in a glass jar when I saw it in my backyard.,ATT480_IMG_0490.jpg
443,{C3E943C8-CB34-494E-BCD2-7B75C3F89ADC},2020-06-16,Negative ID,2020-06-16,47.699514,-122.369371,Captured the hornet in a glass jar when I saw it in my backyard.,ATT481_IMG_0491.jpg
444,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},2020-06-17,Negative ID,2020-06-17,48.088346,-122.05713200000001,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",ATT482_7CA66940-2AA6-4A72-866B-66C1CEC11DEA.jpg
445,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},2020-06-17,Negative ID,2020-06-17,48.088346,-122.05713200000001,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",ATT483_DB27CC5F-0B92-4545-BB0F-049E2C536BC4.jpg
446,{48D5E6A9-76A0-4A16-839A-C0CCEE18A25C},2020-06-17,Negative ID,2020-06-17,48.088346,-122.05713200000001,"Found outside on yard chair adjacent to wooded area.  Non aggressive.  Very tough to kill.  Specimen available if needed.  May just be a wasp, but would like confirmation.",ATT484_C9FA9906-E9D5-425F-9B31-042AF0D61F55.jpg
447,{88DB8873-D69F-48BA-B5C8-641CEB301003},2020-06-17,Negative ID,2020-06-17,48.835031,-122.48063700000002,Black and Yellow. About 1.25 inches long.,ATT485_034.jpg
448,{09E76D56-D893-406F-834B-99FA42F03CDC},2020-06-17,Negative ID,2020-06-17,47.544377000000004,-122.383195,Burrowing in the newly mowed lawn in my front yard,ATT486_108276ED-967B-4DD8-88F7-CFBD3F20480E.jpg
449,{09E76D56-D893-406F-834B-99FA42F03CDC},2020-06-17,Negative ID,2020-06-17,47.544377000000004,-122.383195,Burrowing in the newly mowed lawn in my front yard,ATT487_67E488FF-8BD6-43CD-900E-99D12105B4ED.jpg
450,{08ED1BF2-C86B-4898-8110-F1E5B856E5DD},2020-06-13,Negative ID,2020-06-17,46.520671,-124.04033899999999, ,ATT488_83AE0D90-AE13-4E5C-91A6-632401E69C8A.jpg
451,{08ED1BF2-C86B-4898-8110-F1E5B856E5DD},2020-06-13,Negative ID,2020-06-17,46.520671,-124.04033899999999, ,ATT489_31F9BB6A-A88E-48FA-918E-695AA6909295.jpg
452,{08ED1BF2-C86B-4898-8110-F1E5B856E5DD},2020-06-13,Negative ID,2020-06-17,46.520671,-124.04033899999999, ,ATT490_FE8EBC7F-77E1-402E-B19B-12B8E05128B8.jpg
453,{E4957AF1-2D8B-432E-9CC1-E4107AD38D75},2020-06-17,Negative ID,2020-06-17,48.452302,-122.233709,We saw a nest and decided to spray it and one wasp came out and was about 2 inches long but flew off. Sending a pic of the nest.,ATT491_9BEB1D3A-7AC4-436A-9004-4EC54EECEBCE.jpg
454,{0DEE1563-1D7B-4B80-8872-03C1E5ABCF96},2020-06-17,Negative ID,2020-06-17,47.101698,-122.317205,Nest in the ground,ATT492_BE563F1A-9264-4BB9-9A1D-65FF7FBB72F4.jpg
455,{0DEE1563-1D7B-4B80-8872-03C1E5ABCF96},2020-06-17,Negative ID,2020-06-17,47.101698,-122.317205,Nest in the ground,ATT493_44104D2D-BB25-4535-820D-359F80C7A5CC.jpg
456,{6560E534-7FEA-459A-AA33-1146A57B4919},2020-06-17,Negative ID,2020-06-17,47.872818,-121.816455, ,ATT494_20200617_125452.jpg
457,{6560E534-7FEA-459A-AA33-1146A57B4919},2020-06-17,Negative ID,2020-06-17,47.872818,-121.816455, ,ATT495_20200617_105017.jpg
458,{6560E534-7FEA-459A-AA33-1146A57B4919},2020-06-17,Negative ID,2020-06-17,47.872818,-121.816455, ,ATT496_20200617_105007.jpg
459,{6560E534-7FEA-459A-AA33-1146A57B4919},2020-06-17,Negative ID,2020-06-17,47.872818,-121.816455, ,ATT497_20200617_104953.jpg
460,{60B30228-0C6B-4050-8EDD-970A63DCA629},2020-06-17,Negative ID,2020-06-17,48.897923999999996,-122.419118,Found drowned in a water bucket. It probably is just a yellow jacket but it's a pretty big one so thought we should run it by you,ATT498_20200617_131637.jpg
461,{80F7B163-D4C6-42E1-B230-2FD594726E4F},2020-06-17,Negative ID,2020-06-17,47.664903,-122.422196,"The large hornet flew down and landed on my clothing. My friend swatted it off and it landed on a pinecone on the trail (see pictures). It was ~1.5""-2"" and it's stinger was 1/8-1/4"" and extended up along it's back and pumping. It had yellow markings but",ATT499_IMG_20200617_130920.jpg
462,{80F7B163-D4C6-42E1-B230-2FD594726E4F},2020-06-17,Negative ID,2020-06-17,47.664903,-122.422196,"The large hornet flew down and landed on my clothing. My friend swatted it off and it landed on a pinecone on the trail (see pictures). It was ~1.5""-2"" and it's stinger was 1/8-1/4"" and extended up along it's back and pumping. It had yellow markings but",ATT500_IMG_20200617_130859.jpg
463,{833F6D5F-5B79-4140-AF08-C42A2524DF37},2020-06-17,Negative ID,2020-06-17,47.264643,-122.531842, ,ATT501_20200617_133818.jpg
464,{7ED7A47A-25D6-4756-BB66-CCD295EC0E7D},2020-06-17,Negative ID,2020-06-17,47.678839,-117.47911299999998,"In spokane, wa west side",ATT502_bigbug.jpg
465,{607A1262-1320-424E-A7DF-8D48E7A2ABC2},2020-06-17,Negative ID,2020-06-17,47.394407,-117.337027,Found crawling in grass. Is now captured.,ATT503_20200617_163848.jpg
466,{607A1262-1320-424E-A7DF-8D48E7A2ABC2},2020-06-17,Negative ID,2020-06-17,47.394407,-117.337027,Found crawling in grass. Is now captured.,ATT504_20200617_163841.jpg
467,{132DC9F7-D520-40C9-BA39-32CEBAEEB2E6},2020-06-18,Negative ID,2020-06-18,47.62984,-120.68945, ,ATT505_D6223035-74FB-4FD1-98EC-FC246C0239CF.jpg
468,{8A550278-FD92-469D-B60E-59E3E0B3D5E1},2020-06-18,Negative ID,2020-06-18,47.863663,-120.07110800000001,Found floating in our swimming pool,ATT506_2A885696-46FC-42A3-BEAB-5178A12A0849.jpg
469,{8A550278-FD92-469D-B60E-59E3E0B3D5E1},2020-06-18,Negative ID,2020-06-18,47.863663,-120.07110800000001,Found floating in our swimming pool,ATT507_2D1FC45B-A7C4-471E-83E9-184BA7F46BBC.jpg
470,{8A550278-FD92-469D-B60E-59E3E0B3D5E1},2020-06-18,Negative ID,2020-06-18,47.863663,-120.07110800000001,Found floating in our swimming pool,ATT508_D8114234-FC2C-4A3C-AABA-B99ADC9CF8C7.jpg
471,{DD3E59B1-9CA5-41D6-B264-1E4548265875},2020-06-17,Negative ID,2020-06-18,47.614940999999995,-117.363146,Insect was on path and was unable to move but alive. It was a minimum of 1.5 inches.,ATT509_A8CC73BE-7404-44D5-BFC5-64656FF95516.jpg
472,{352E06AC-27CF-4D8C-AA04-DD624D4F6922},2020-06-18,Negative ID,2020-06-18,48.410073,-119.49506000000001,Not sure what it is but its huge,ATT510_inbound5085819519917950650.jpg
473,{F7A5D9C9-9DDD-485E-92BE-F9CA7912036C},2020-06-18,Negative ID,2020-06-18,48.113648,-122.794458,"Large, lazy and slow.",ATT511_52186D47-CD9C-4049-BE25-7D7E5052C61E.jpg
474,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT512_5836F875-D462-472C-A78C-EEE61031A13B.jpg
475,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT513_3676EBF5-E522-44BF-A72A-1DFEB0DD22AD.jpg
476,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT514_B42A229C-3C95-42B0-AC1C-3EC1AA38420C.jpg
477,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT515_9B5A0987-9B79-40D4-BDE9-0B61DFF16A33.jpg
478,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT516_5CB17867-F8EF-45EF-970A-1B8F08663E55.jpg
479,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT517_CB4FADDE-2C4E-4E1F-A7AD-592C91BDD57A.jpg
480,{68B1BEC8-D927-43EB-B498-1422632A2B8D},2020-06-18,Negative ID,2020-06-18,47.548071,-122.258975, ,ATT518_AF24E4D7-538A-4907-A49A-79247A352D8C.jpg
481,{666B5A37-4583-417E-A3C5-F9349FC6CF70},2020-06-18,Negative ID,2020-06-18,48.758415,-122.42130800000001,"It was in my house, I live on lake whatcom I have it in a mason jar.",ATT519_BD63A0BE-920C-4885-9E25-7A564C5B0AFC.jpg
482,{78CA94AF-67CA-4525-AA8F-F9EE5908E2BA},2020-06-18,Negative ID,2020-06-18,46.28451,-119.19299299999999, ,ATT520_8F60FE08-0377-4430-87B0-FC8FB125D217.jpg
483,{0B1EB505-BBCE-45BC-94A6-685A76484A2F},2020-06-18,Negative ID,2020-06-18,48.9429,-122.45078999999998,found dead in a piece of equipment that came down from BC on 6/5/20,ATT521_IMG_2686.jpg
484,{F831637D-23AB-4BD5-90A4-D4E8AC59B91F},2020-06-18,Negative ID,2020-06-18,47.413739,-122.629608,Trapped between window and screen. Rough measurement about 1 1/4 in. Seems to match the colors and markings. By far the largest hornet I have seen.,ATT522_8A3D1E61-127E-4462-8C99-CE075B7BA597.jpg
485,{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,Negative ID,2020-06-18,47.83985,-120.01451999999999,I am not sure if this is one.,ATT523_20200618_161231.jpg
486,{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,Negative ID,2020-06-18,47.83985,-120.01451999999999,I am not sure if this is one.,ATT524_20200618_161204.jpg
487,{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,Negative ID,2020-06-18,47.83985,-120.01451999999999,I am not sure if this is one.,ATT525_20200618_161127.jpg
488,{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,Negative ID,2020-06-18,47.83985,-120.01451999999999,I am not sure if this is one.,ATT526_20200618_161106.jpg
489,{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},2020-06-18,Negative ID,2020-06-18,47.83985,-120.01451999999999,I am not sure if this is one.,ATT527_20200618_160802.jpg
490,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT528_IMG-0538.jpg
491,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT529_IMG-0539.jpg
492,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT530_IMG-0540.jpg
493,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT531_IMG-0541.jpg
494,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT532_IMG-0542.jpg
495,{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},2020-06-19,Negative ID,2020-06-19,47.785024,-122.29013400000001,Found hornet inside house. Trapped while we took pictures. Appears to be over an inch based on what we measured. Thorax coloration seems a little different than yellow jacket and a little larger.Handyman released it outside. Sorry if it isn't one just th,ATT533_IMG-0543.jpg
496,{DFB93DE7-7EA9-43F1-8D47-E84B7E0F0265},2020-06-19,Negative ID,2020-06-19,48.741044,-122.475843,"Apologies for the poor quality photos. Insect was approximately 1 inch long, brownish-yellow face and black eyes. Body was brownish-yellow and black striped, and wings appeared to be light brown as well. Probably another insect, but I figured better safe",ATT535_IMG_8274.jpg
497,{DFB93DE7-7EA9-43F1-8D47-E84B7E0F0265},2020-06-19,Negative ID,2020-06-19,48.741044,-122.475843,"Apologies for the poor quality photos. Insect was approximately 1 inch long, brownish-yellow face and black eyes. Body was brownish-yellow and black striped, and wings appeared to be light brown as well. Probably another insect, but I figured better safe",ATT536_IMG_8277.jpg
